8.60000000e-01	-2.19210208e+00	-4.18265700e-07	
8.70000000e-01	-2.53753430e+00	-2.79521589e-07	
8.80000000e-01	-2.73341837e+00	-1.38688804e-07	
8.90000000e-01	-2.77957260e+00	-5.68556646e-10	
9.00000000e-01	-2.68137648e+00	1.30589945e-07	
9.10000000e-01	-2.44930874e+00	2.51269013e-07	
9.20000000e-01	-2.09831798e+00	3.58444584e-07	
9.30000000e-01	-1.64705706e+00	4.49585609e-07	
9.40000000e-01	-1.11701610e+00	5.22679189e-07	
9.50000000e-01	-5.31590768e-01	8.50998559e-07	
9.60000000e-01	8.48752986e-02	9.98169453e-07	
9.70000000e-01	7.08039035e-01	1.01773630e-06	
9.80000000e-01	1.31446106e+00	1.76317096e-06	
9.90000000e-01	1.88243290e+00	2.04241063e-06	
1.00000000e+00	2.39269644e+00	1.48555616e-06	
1.01000000e+00	2.82904516e+00	9.87898858e-07	
1.02000000e+00	3.17877672e+00	5.03367229e-07	
1.03000000e+00	3.43299745e+00	-1.10695009e-09	
1.04000000e+00	3.58677104e+00	-1.75843371e-07	
1.05000000e+00	3.63911279e+00	-3.91566796e-07	
1.06000000e+00	3.59283956e+00	-5.99483016e-07	
1.07000000e+00	3.45428622e+00	-7.77778893e-07	
1.08000000e+00	3.23290518e+00	-9.21207146e-07	
1.09000000e+00	2.94076987e+00	-1.29521163e-06	
1.10000000e+00	2.59200549e+00	-1.52708141e-06	
1.11000000e+00	2.20216978e+00	-1.63933403e-06	
1.12000000e+00	1.78760963e+00	-1.64813925e-06	
1.13000000e+00	1.36481934e+00	-1.55701721e-06	
1.14000000e+00	9.49823117e-01	-2.02847587e-06	
1.15000000e+00	5.57602808e-01	-2.10655376e-06	
1.16000000e+00	2.01593523e-01	-1.50533090e-06	
1.17000000e+00	-1.06743034e-01	-9.74114612e-07	
1.18000000e+00	-3.58249723e-01	-4.46411220e-07	
1.19000000e+00	-5.46304944e-01	9.08562167e-08	
1.20000000e+00	-6.66948794e-01	6.14803018e-07	
1.21000000e+00	-7.18904571e-01	1.10137398e-06	
1.22000000e+00	-7.03499877e-01	1.52786922e-06	
1.23000000e+00	-6.24494970e-01	1.87540145e-06	
1.24000000e+00	-4.87829112e-01	2.12936332e-06	
1.25000000e+00	-3.01298158e-01	2.27991773e-06	
1.26000000e+00	-7.41785611e-02	2.32222147e-06	
1.27000000e+00	1.83185778e-01	2.25647062e-06	
1.28000000e+00	4.59816789e-01	2.08771061e-06	
1.29000000e+00	7.44538165e-01	2.28895439e-06	
1.30000000e+00	1.02640074e+00	2.22426344e-06	
1.31000000e+00	1.29507410e+00	1.96236192e-06	
1.32000000e+00	1.54120270e+00	1.60676063e-06	
1.33000000e+00	1.75670477e+00	8.92814270e-07	
1.34000000e+00	1.93501456e+00	2.19434790e-07	
1.35000000e+00	2.07125204e+00	-4.17446587e-07	
1.36000000e+00	2.16232530e+00	-1.02138124e-06	
1.37000000e+00	2.20696120e+00	-1.56637604e-06	
1.38000000e+00	2.20566715e+00	-2.03129106e-06	
1.39000000e+00	2.16062883e+00	-2.39837446e-06	
1.40000000e+00	2.07555040e+00	-2.65493302e-06	
1.41000000e+00	1.95544608e+00	-2.79326615e-06	
1.42000000e+00	1.80639291e+00	-2.81083628e-06	
1.43000000e+00	1.63525564e+00	-2.71017378e-06	
1.44000000e+00	1.44939542e+00	-2.49862614e-06	
1.45000000e+00	1.25637395e+00	-2.47242926e-06	
1.46000000e+00	1.06366222e+00	-2.25941657e-06	
1.47000000e+00	8.78369077e-01	-1.87790422e-06	
1.48000000e+00	7.06997773e-01	-1.52704105e-06	
1.49000000e+00	5.55225453e-01	-9.83128220e-07	
1.50000000e+00	4.27738400e-01	-4.09897000e-07	
1.51000000e+00	3.28102428e-01	2.78627583e-07	
1.52000000e+00	2.58681505e-01	9.13685167e-07	
1.53000000e+00	2.20609229e-01	1.47169246e-06	
1.54000000e+00	2.13803477e-01	1.95373286e-06	
1.55000000e+00	2.37026570e-01	2.33859848e-06	
1.56000000e+00	2.87985532e-01	2.61433649e-06	
1.57000000e+00	3.63466749e-01	2.77351114e-06	
1.58000000e+00	4.59498438e-01	2.81406363e-06	
1.59000000e+00	5.71533053e-01	2.91922697e-06	
1.60000000e+00	6.94645134e-01	2.85425992e-06	
1.61000000e+00	8.23728914e-01	2.67509036e-06	
1.62000000e+00	9.53697566e-01	2.38337620e-06	
1.63000000e+00	1.07967129e+00	1.86946191e-06	
1.64000000e+00	1.19714612e+00	1.78774879e-06	
1.65000000e+00	1.30214913e+00	1.08513601e-06	
1.66000000e+00	1.39135306e+00	5.29535254e-07	
1.67000000e+00	1.46217482e+00	-5.89919122e-08	
1.68000000e+00	1.51283427e+00	-6.46603360e-07	
1.69000000e+00	1.54238260e+00	-1.20907967e-06	
1.70000000e+00	1.55069846e+00	-1.72160358e-06	
1.71000000e+00	1.53845351e+00	-2.16336276e-06	
1.72000000e+00	1.50705016e+00	-2.51659874e-06	
1.73000000e+00	1.45853521e+00	-2.76769651e-06	
1.74000000e+00	1.39549361e+00	-2.90749841e-06	
1.75000000e+00	1.32092735e+00	-2.93162936e-06	
1.76000000e+00	1.23812446e+00	-2.84055880e-06	
1.77000000e+00	1.15052368e+00	-2.63949164e-06	
1.78000000e+00	1.06157987e+00	-2.33800811e-06	
1.79000000e+00	9.74635007e-01	-1.79394360e-06	
1.80000000e+00	8.92800336e-01	-1.58763343e-06	
1.81000000e+00	8.18849836e-01	-9.92153001e-07	
1.82000000e+00	7.55135974e-01	-4.49859886e-07	
1.83000000e+00	7.03520358e-01	9.86679978e-08	
1.84000000e+00	6.65328431e-01	6.33247619e-07	
1.85000000e+00	6.41325539e-01	1.13544577e-06	
1.86000000e+00	6.31714883e-01	1.58523589e-06	
1.87000000e+00	6.36156444e-01	1.96572224e-06	
1.88000000e+00	6.53805168e-01	2.26300356e-06	
1.89000000e+00	6.83366072e-01	2.46693966e-06	
1.90000000e+00	7.23163448e-01	2.57136009e-06	
1.91000000e+00	7.71220924e-01	2.57423323e-06	
1.92000000e+00	8.25348904e-01	2.47763605e-06	
1.93000000e+00	8.83235800e-01	2.28757662e-06	
1.94000000e+00	9.42539737e-01	1.69311887e-06	
1.95000000e+00	1.00097550e+00	1.45026512e-06	
1.96000000e+00	1.05639930e+00	1.16683185e-06	
1.97000000e+00	1.10687851e+00	9.00958168e-07	
1.98000000e+00	1.15075675e+00	3.25910082e-07	
1.99000000e+00	1.18669803e+00	-8.86865092e-08	
2.00000000e+00	1.21372502e+00	-5.09752370e-07	
2.01000000e+00	1.23123667e+00	-9.06410771e-07	
2.02000000e+00	1.23901308e+00	-1.26090786e-06	
2.03000000e+00	1.23720571e+00	-1.55904204e-06	
2.04000000e+00	1.22631432e+00	-1.79063096e-06	
2.05000000e+00	1.20715203e+00	-1.94831737e-06	
2.06000000e+00	1.18080043e+00	-2.02791150e-06	
2.07000000e+00	1.14855686e+00	-2.02836261e-06	
2.08000000e+00	1.11187611e+00	-1.95172886e-06	
2.09000000e+00	1.07230870e+00	-1.44004094e-06	
2.10000000e+00	1.03144077e+00	-1.25174169e-06	
2.11000000e+00	9.90830403e-01	-9.93758110e-07	
2.12000000e+00	9.51953339e-01	-3.07197804e-07	
2.13000000e+00	9.16151977e-01	-2.35780801e-07	
2.14000000e+00	8.84591183e-01	-1.47682625e-07	
2.15000000e+00	8.58223814e-01	-7.11792847e-08	
2.16000000e+00	8.37764671e-01	3.49811549e-07	
2.17000000e+00	8.23677832e-01	5.32817033e-07	
2.18000000e+00	8.16167547e-01	7.36543506e-07	
2.19000000e+00	8.15185008e-01	9.20890974e-07	
2.20000000e+00	8.20441666e-01	1.07083846e-06	
2.21000000e+00	8.31431186e-01	1.17881545e-06	
2.22000000e+00	8.47458480e-01	1.24114676e-06	
2.23000000e+00	8.67674372e-01	1.25606156e-06	
2.24000000e+00	8.91114792e-01	8.92610395e-07	
2.25000000e+00	9.16740053e-01	7.96712926e-07	
2.26000000e+00	9.43479872e-01	6.41010355e-07	
2.27000000e+00	9.70271890e-01	6.80130570e-07	
2.28000000e+00	9.96104362e-01	3.52813372e-07	
2.29000000e+00	1.02004673e+00	-2.64681979e-07	
2.30000000e+00	1.04128030e+00	-1.93809061e-07	
2.31000000e+00	1.05912968e+00	-1.37779573e-07	
2.32000000e+00	1.07307470e+00	-8.89207775e-08	
2.33000000e+00	1.08276466e+00	-1.56332018e-08	
2.34000000e+00	1.08802337e+00	7.03203253e-08	
2.35000000e+00	1.08884729e+00	1.58402168e-07	
2.36000000e+00	1.08539760e+00	2.37425654e-07	
2.37000000e+00	1.07798647e+00	2.97643053e-07	
2.38000000e+00	1.06705832e+00	3.30998192e-07	
2.39000000e+00	1.05316718e+00	3.31586026e-07	
2.40000000e+00	1.03695093e+00	2.95961504e-07	
2.41000000e+00	1.01910372e+00	2.23324002e-07	
2.42000000e+00	1.00034755e+00	1.15545743e-07	
2.43000000e+00	9.81404830e-01	-2.16110581e-07	
2.44000000e+00	9.62968763e-01	-2.83505850e-07	
2.45000000e+00	9.45683235e-01	-1.46382773e-07	
2.46000000e+00	9.30119027e-01	1.92179264e-07	
2.47000000e+00	9.16757271e-01	-1.24391640e-07	
2.48000000e+00	9.05971597e-01	-4.02228830e-07	
2.49000000e+00	8.98024690e-01	-6.29485800e-07	
2.50000000e+00	8.93061391e-01	-8.32687291e-07	
2.51000000e+00	8.91108980e-01	-1.00001174e-06	
2.52000000e+00	8.92081816e-01	-1.12259617e-06	
2.53000000e+00	8.95789825e-01	-1.19285046e-06	
2.54000000e+00	9.01950469e-01	-1.20619137e-06	
2.55000000e+00	9.10203583e-01	-1.16098121e-06	
2.56000000e+00	9.20128388e-01	-1.05853013e-06	
2.57000000e+00	9.31261955e-01	-9.02972198e-07	
2.58000000e+00	9.43117479e-01	-3.41053199e-07	
2.59000000e+00	9.55207240e-01	2.91089857e-08	
2.60000000e+00	9.67054804e-01	2.14769864e-07	
2.61000000e+00	9.78216227e-01	2.60039447e-07	
2.62000000e+00	9.88293955e-01	1.51668516e-07	
2.63000000e+00	9.96949303e-01	-6.64147498e-08	
2.64000000e+00	1.00391138e+00	2.67690028e-07	
2.65000000e+00	1.00898756e+00	5.50928684e-07	
2.66000000e+00	1.01206239e+00	7.76124315e-07	
2.67000000e+00	1.01310037e+00	9.65605727e-07	
2.68000000e+00	1.01214339e+00	1.11018489e-06	
2.69000000e+00	1.00930540e+00	1.20408125e-06	
2.70000000e+00	1.00476484e+00	1.24294967e-06	
2.71000000e+00	9.98754920e-01	1.22527129e-06	
2.72000000e+00	9.91552461e-01	1.15217567e-06	
2.73000000e+00	9.83466417e-01	6.25870935e-07	
2.74000000e+00	9.74821233e-01	2.30167289e-07	
2.75000000e+00	9.65949589e-01	-3.55811032e-08	
2.76000000e+00	9.57175605e-01	-1.11161311e-06	
2.77000000e+00	9.48807977e-01	-1.07054195e-06	
2.78000000e+00	9.41118565e-01	-7.36127196e-07	
2.79000000e+00	9.34348323e-01	-4.75427570e-07	
2.80000000e+00	9.28689684e-01	-1.60123047e-07	
2.81000000e+00	9.24285336e-01	1.93343473e-07	
2.82000000e+00	9.21224768e-01	5.55810626e-07	
2.83000000e+00	9.19544399e-01	3.62507537e-07	
2.84000000e+00	9.19225227e-01	1.91794610e-07	
2.85000000e+00	9.20200688e-01	5.76361980e-08	
2.86000000e+00	9.22359092e-01	-6.56001286e-08	
2.87000000e+00	9.25549120e-01	2.55582307e-07	
2.88000000e+00	9.29591080e-01	4.75504520e-07	
2.89000000e+00	9.34279661e-01	5.89023524e-07	
2.90000000e+00	9.39395933e-01	6.11253608e-07	
2.91000000e+00	9.44715492e-01	5.43241721e-07	
2.92000000e+00	9.50017552e-01	1.10060436e-06	
2.93000000e+00	9.55089336e-01	8.45098699e-07	
2.94000000e+00	9.59742532e-01	3.41158567e-07	
2.95000000e+00	9.63809276e-01	-1.92936420e-08	
2.96000000e+00	9.67151255e-01	-4.84922798e-07	
2.97000000e+00	9.69664684e-01	-9.02560382e-07	
2.98000000e+00	9.71281279e-01	-1.29295994e-06	
2.99000000e+00	9.71969256e-01	-1.63004351e-06	
3.00000000e+00	9.71732831e-01	-1.89573275e-06	
3.01000000e+00	9.70610355e-01	-2.07312268e-06	
3.02000000e+00	9.68671298e-01	-2.15079499e-06	
3.03000000e+00	9.66012198e-01	-2.12239753e-06	
3.04000000e+00	9.62751811e-01	-1.98708498e-06	
3.05000000e+00	9.59025654e-01	-1.74939777e-06	
3.06000000e+00	9.54980191e-01	-1.41899149e-06	
3.07000000e+00	9.50766882e-01	-1.01011364e-06	
3.08000000e+00	9.46535910e-01	-1.06197463e-06	
3.09000000e+00	9.42433061e-01	-5.26033869e-07	
3.10000000e+00	9.38589390e-01	1.45672444e-07	
3.11000000e+00	9.35122497e-01	9.55096246e-07	
3.12000000e+00	9.32128470e-01	1.39019635e-06	
3.13000000e+00	9.29684327e-01	1.90876422e-06	
3.14000000e+00	9.27841104e-01	2.32158489e-06	
3.15000000e+00	9.26625522e-01	2.64360048e-06	
3.16000000e+00	9.26039839e-01	2.85715810e-06	
3.17000000e+00	9.26062882e-01	2.95362636e-06	
3.18000000e+00	9.26651941e-01	2.92801247e-06	
3.19000000e+00	9.27745365e-01	2.78146707e-06	
3.20000000e+00	9.29265735e-01	2.52021993e-06	
3.21000000e+00	9.31123481e-01	2.15539388e-06	
3.22000000e+00	9.33220779e-01	1.70239671e-06	
3.23000000e+00	9.35456083e-01	1.74250046e-06	
3.24000000e+00	9.37726461e-01	1.29378752e-06	
3.25000000e+00	9.39932263e-01	6.54065299e-07	
3.26000000e+00	9.41986222e-01	4.22872287e-07	
3.27000000e+00	9.43797932e-01	-5.41589033e-07	
3.28000000e+00	9.45305441e-01	-1.46122335e-06	
3.29000000e+00	9.46454470e-01	-1.94384770e-06	
3.30000000e+00	9.47204611e-01	-2.48051499e-06	
3.31000000e+00	9.47534657e-01	-2.88166888e-06	
3.32000000e+00	9.47439648e-01	-3.16508854e-06	
3.33000000e+00	9.46930624e-01	-3.31720541e-06	
3.34000000e+00	9.46033505e-01	-3.33436878e-06	
3.35000000e+00	9.44787426e-01	-3.21750439e-06	
3.36000000e+00	9.43242671e-01	-2.97384774e-06	
3.37000000e+00	9.41458279e-01	-2.61557843e-06	
3.38000000e+00	9.39498990e-01	-2.64747631e-06	
3.39000000e+00	9.37433853e-01	-2.26930532e-06	
3.40000000e+00	9.35332783e-01	-1.71894542e-06	
3.41000000e+00	9.33266170e-01	-1.27709155e-06	
3.42000000e+00	9.31289668e-01	-1.05572230e-06	
3.43000000e+00	9.29464984e-01	6.71899170e-09	
3.44000000e+00	9.27840086e-01	9.72443087e-07	
3.45000000e+00	9.26453473e-01	1.86139043e-06	
3.46000000e+00	9.25333447e-01	2.72540508e-06	
3.47000000e+00	9.24495975e-01	3.01904129e-06	
3.48000000e+00	9.23949142e-01	3.82192700e-06	
3.49000000e+00	9.23685762e-01	3.75500084e-06	
3.50000000e+00	9.23691780e-01	3.79298275e-06	
3.51000000e+00	9.23942578e-01	4.13327464e-06	
3.52000000e+00	9.24405297e-01	4.08121865e-06	
3.53000000e+00	9.25040521e-01	3.83364357e-06	
3.54000000e+00	9.25805027e-01	3.41606525e-06	
3.55000000e+00	9.26652869e-01	2.82155619e-06	
3.56000000e+00	9.27537115e-01	2.07787298e-06	
3.57000000e+00	9.28409029e-01	1.41338026e-06	
3.58000000e+00	9.29230519e-01	9.31585812e-07	
3.59000000e+00	9.29962372e-01	1.61629114e-07	
3.60000000e+00	9.30563478e-01	-1.00755373e-06	
3.61000000e+00	9.31011462e-01	-1.94508928e-06	
3.62000000e+00	9.31284756e-01	-2.85390676e-06	
3.63000000e+00	9.31369807e-01	-3.61213626e-06	
3.64000000e+00	9.31261123e-01	-4.21364857e-06	
3.65000000e+00	9.30960649e-01	-4.63564895e-06	
3.66000000e+00	9.30477385e-01	-4.85727027e-06	
3.67000000e+00	9.29826731e-01	-4.86898398e-06	
3.68000000e+00	9.29029614e-01	-4.67300151e-06	
3.69000000e+00	9.28111448e-01	-4.27967263e-06	
3.70000000e+00	9.27100976e-01	-3.70753527e-06	
3.71000000e+00	9.26029054e-01	-2.98270092e-06	
3.72000000e+00	9.24931855e-01	-2.17352762e-06	
3.73000000e+00	9.23829177e-01	-1.57560075e-06	
3.74000000e+00	9.22760909e-01	-6.47289368e-07	
3.75000000e+00	9.21748620e-01	2.76513563e-07	
3.76000000e+00	9.20819822e-01	1.17140925e-06	
3.77000000e+00	9.19997083e-01	2.13143996e-06	
3.78000000e+00	9.19290149e-01	2.98515202e-06	
3.79000000e+00	9.18710415e-01	3.73110059e-06	
3.80000000e+00	9.18263123e-01	4.25657750e-06	
3.81000000e+00	9.17947920e-01	4.60838941e-06	
3.82000000e+00	9.17759703e-01	4.77310453e-06	
3.83000000e+00	9.17688939e-01	4.73897611e-06	
3.84000000e+00	9.17722214e-01	4.51121304e-06	
3.85000000e+00	9.17842920e-01	4.10493177e-06	
3.86000000e+00	9.18032022e-01	3.54024790e-06	
3.87000000e+00	9.18268880e-01	2.84315283e-06	
3.88000000e+00	9.18528696e-01	2.10825143e-06	
3.89000000e+00	9.18798856e-01	1.53026909e-06	
3.90000000e+00	9.19047237e-01	1.00150335e-06	
3.91000000e+00	9.19266252e-01	9.49397304e-08	
3.92000000e+00	9.19436422e-01	-6.71828460e-07	
3.93000000e+00	9.19540493e-01	-1.55769610e-06	
3.94000000e+00	9.19565690e-01	-2.37055417e-06	
3.95000000e+00	9.19509064e-01	-3.07840470e-06	
3.96000000e+00	9.19365284e-01	-3.67594628e-06	
3.97000000e+00	9.19133368e-01	-4.05949536e-06	
3.98000000e+00	9.18816142e-01	-4.27809052e-06	
3.99000000e+00	9.18419398e-01	-4.32640180e-06	
4.00000000e+00	9.17951642e-01	-4.19894625e-06	
4.01000000e+00	9.17423655e-01	-3.90578210e-06	
4.02000000e+00	9.16852208e-01	-3.43645346e-06	
4.03000000e+00	9.16241087e-01	-3.06393262e-06	
4.04000000e+00	9.15610974e-01	-2.44831073e-06	
4.05000000e+00	9.14974730e-01	-1.74889752e-06	
4.06000000e+00	9.14355257e-01	-1.10012839e-06	
4.07000000e+00	9.13747167e-01	-4.92713867e-07	
4.08000000e+00	9.13178661e-01	3.17496249e-07	
4.09000000e+00	9.12650583e-01	6.12104972e-07	
4.10000000e+00	9.12174480e-01	1.58659848e-06	
4.11000000e+00	9.11755964e-01	2.45631803e-06	
4.12000000e+00	9.11400645e-01	3.00311149e-06	
4.13000000e+00	9.11100407e-01	3.25834652e-06	
4.14000000e+00	9.10866381e-01	3.77341334e-06	
4.15000000e+00	9.10682585e-01	3.88988066e-06	
4.16000000e+00	9.10556451e-01	3.84729161e-06	
4.17000000e+00	9.10468606e-01	3.55707431e-06	
4.18000000e+00	9.10420650e-01	3.49504254e-06	
4.19000000e+00	9.10399226e-01	3.23350263e-06	
4.20000000e+00	9.10395465e-01	2.69863506e-06	
4.21000000e+00	9.10377060e-01	2.17671071e-06	
4.22000000e+00	9.10383634e-01	1.62356161e-06	
4.23000000e+00	9.10373483e-01	1.10065792e-06	
4.24000000e+00	9.10355108e-01	6.09342965e-07	
4.25000000e+00	9.10297449e-01	-3.66395971e-07	
4.26000000e+00	9.10208166e-01	-1.03634551e-06	
4.27000000e+00	9.10081041e-01	-1.79704159e-06	
4.28000000e+00	9.09914004e-01	-2.29733666e-06	
4.29000000e+00	9.09706366e-01	-2.82600268e-06	
4.30000000e+00	9.09458729e-01	-3.24604001e-06	
4.31000000e+00	9.09173229e-01	-3.59177006e-06	
4.32000000e+00	9.08853169e-01	-3.70103084e-06	
4.33000000e+00	9.08503332e-01	-3.65789153e-06	
4.34000000e+00	9.08129200e-01	-3.46313478e-06	
4.35000000e+00	9.07737111e-01	-3.17731623e-06	
4.36000000e+00	9.07357324e-01	-2.94960305e-06	
4.37000000e+00	9.06941567e-01	-2.38048683e-06	
4.38000000e+00	9.06532999e-01	-1.80128479e-06	
4.39000000e+00	9.06134467e-01	-1.27305932e-06	
4.40000000e+00	9.05744622e-01	-4.82592005e-07	
4.41000000e+00	9.05373771e-01	1.57275130e-07	
4.42000000e+00	9.05026823e-01	7.70608816e-07	
4.43000000e+00	9.04706676e-01	1.49268681e-06	
4.44000000e+00	9.04414691e-01	2.15289909e-06	
4.45000000e+00	9.04151919e-01	2.65174710e-06	
4.46000000e+00	9.03918062e-01	2.99302719e-06	
4.47000000e+00	9.03711915e-01	3.23715312e-06	
4.48000000e+00	9.03531370e-01	3.38220118e-06	
4.49000000e+00	9.03373534e-01	3.39503370e-06	
4.50000000e+00	9.03234808e-01	3.24991195e-06	
4.51000000e+00	9.03111098e-01	2.97092191e-06	
4.52000000e+00	9.02997993e-01	2.59104460e-06	
4.53000000e+00	9.02877481e-01	2.25946224e-06	
4.54000000e+00	9.02774789e-01	1.82824363e-06	
4.55000000e+00	9.02668927e-01	1.25377878e-06	
4.56000000e+00	9.02558177e-01	6.99262191e-07	
4.57000000e+00	9.02434701e-01	-3.27143954e-09	
4.58000000e+00	9.02297730e-01	-5.62697216e-07	
4.59000000e+00	9.02144392e-01	-1.06666343e-06	
4.60000000e+00	9.01994204e-01	-1.56227389e-06	
4.61000000e+00	9.01796473e-01	-2.14390690e-06	
4.62000000e+00	9.01585787e-01	-2.58697448e-06	
4.63000000e+00	9.01356191e-01	-2.84629529e-06	
4.64000000e+00	9.01108406e-01	-2.93121392e-06	
4.65000000e+00	9.00845324e-01	-2.94949371e-06	
4.66000000e+00	9.00569286e-01	-2.90110335e-06	
4.67000000e+00	9.00283095e-01	-2.74386458e-06	
4.68000000e+00	9.00003333e-01	-2.62762106e-06	
4.69000000e+00	8.99703645e-01	-2.17488871e-06	
4.70000000e+00	8.99404458e-01	-1.67585391e-06	
4.71000000e+00	8.99110773e-01	-1.22568998e-06	
4.72000000e+00	8.98819588e-01	-7.32300874e-07	
4.73000000e+00	8.98536526e-01	-2.78478225e-07	
4.74000000e+00	8.98264262e-01	2.46463966e-07	
4.75000000e+00	8.97991529e-01	7.60373437e-07	
4.76000000e+00	8.97750813e-01	1.44645937e-06	
4.77000000e+00	8.97521085e-01	1.93905449e-06	
4.78000000e+00	8.97306868e-01	2.18628441e-06	
4.79000000e+00	8.97107676e-01	2.36162617e-06	
4.80000000e+00	8.96922292e-01	2.53142751e-06	
4.81000000e+00	8.96731952e-01	2.74271520e-06	
4.82000000e+00	8.96574069e-01	2.79260882e-06	
4.83000000e+00	8.96422543e-01	2.62297827e-06	
4.84000000e+00	8.96277029e-01	2.27856130e-06	
4.85000000e+00	8.96126604e-01	1.97106925e-06	
4.86000000e+00	8.95991379e-01	1.73587325e-06	
4.87000000e+00	8.95855169e-01	1.42875387e-06	
4.88000000e+00	8.95715454e-01	1.14764914e-06	
4.89000000e+00	8.95571834e-01	4.25308015e-07	
